respondent_id,Q1_age_group,Q2_gender,Q3_city_tier,Q4_occupation,Q5_monthly_income,Q6_act_gym,Q6_act_yoga,Q6_act_running,Q6_act_cycling,Q6_act_swimming,Q6_act_team_sports,Q6_act_outdoor,Q6_act_home_workout,Q6_act_none,Q7_workout_days_per_week,Q8_workout_location,Q9_goal_weight_loss,Q9_goal_muscle_building,Q9_goal_endurance,Q9_goal_flexibility,Q9_goal_mental_wellness,Q9_goal_recreational,Q9_goal_competitive,Q9_goal_general_health,Q10_influencer_affinity,Q11_current_monthly_spend_inr,Q12_shop_brand_app,Q12_shop_myntra_ajio,Q12_shop_amazon_flipkart,Q12_shop_brand_website,Q12_shop_physical_store,Q12_shop_social_commerce,Q12_shop_local_unbranded,Q13_factor_price,Q13_factor_brand_rep,Q13_factor_fabric_quality,Q13_factor_style,Q13_factor_sustainability,Q13_factor_influencer,Q13_factor_peer_rec,Q13_factor_loyalty_rewards,Q13_factor_size_avail,Q14_purchase_frequency,Q15_brand_nike,Q15_brand_adidas,Q15_brand_puma,Q15_brand_decathlon,Q15_brand_hrx_reebok,Q15_brand_indian_d2c,Q15_brand_unbranded,Q15_brand_none,Q16_feat_personalised_rec,Q16_feat_browse_purchase,Q16_feat_loyalty_rewards,Q16_feat_sustainability_info,Q16_feat_outfit_builder,Q16_feat_size_virtual_tryon,Q16_feat_order_tracking,Q16_feat_community_features,Q16_feat_flash_sales,Q16_feat_brand_collab,Q17_sustainability_importance,Q18_community_challenge_likelihood,Q19_flash_sale_likelihood,Q20_virtual_tryon_importance,Q21_prod_performance_activewear,Q21_prod_casual_athleisure,Q21_prod_sports_footwear,Q21_prod_accessories,Q21_prod_yoga_wellness,Q21_prod_swimwear,Q21_prod_outdoor_gear,Q22_brand_app_usage,Q24_wtp_monthly_inr,Q25_app_download_intent,persona_label
1106,28-32,Male,Metro,Freelancer,20k-40k,0,0,1,0,0,0,1,1,0,3-4_days,Outdoors,0,1,1,1,1,0,0,1,No,3010,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,Rarely,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,5,4,2,4,1,0,1,1,1,1,1,Installed_rarely,4049,Yes,Outdoor_Enthusiast
1107,23-27,Male,Tier_1,Salaried_Private,80k-100k,1,0,1,0,1,1,1,0,0,5-7_days,Commercial_gym,1,1,1,1,0,0,0,1,No,9580,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,Every_2-3_months,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,4,3,4,4,1,0,1,1,0,0,0,Installed_rarely,15131,Yes,Serious_Athlete
1108,28-32,Male,Tier_1,Salaried_Private,40k-60k,1,1,0,0,1,0,0,1,0,3-4_days,Commercial_gym,1,0,1,1,0,1,0,1,Yes_occasional,3465,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,Every_6_months,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,2,3,5,5,1,1,0,1,0,0,0,Installed_rarely,3058,Maybe,Casual_Gym_Goer
1109,18-22,Female,Metro,Salaried_Private,20k-40k,0,0,0,0,1,0,0,0,0,3-4_days,Commercial_gym,1,0,0,0,1,1,1,0,Yes_influences_purchases,877,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,Every_2-3_months,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,5,4,4,2,0,0,0,1,0,0,0,No_mobile_shopping,1118,Maybe,Budget_Student
1110,33-35,Female,Metro,Salaried_Private,40k-60k,1,0,1,0,0,1,0,1,0,3-4_days,Outdoors,1,1,0,0,0,1,0,0,Yes_occasional,1207,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,Monthly_or_more,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,3,5,4,5,1,1,0,1,1,0,1,Installed_rarely,1120,Maybe,Casual_Gym_Goer
1111,23-27,Male,Tier_3,Other,40k-60k,1,0,1,0,0,0,0,0,0,5-7_days,Commercial_gym,1,1,0,0,0,0,1,0,Yes_occasional,4142,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,Every_2-3_months,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,3,4,4,3,1,1,1,1,0,0,1,Uses_regularly,4863,Yes,Serious_Athlete
1112,23-27,Female,Tier_1,Salaried_Private,40k-60k,1,0,0,0,0,0,1,1,0,3-4_days,Commercial_gym,1,1,1,1,0,0,0,0,Yes_influences_purchases,1767,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,Monthly_or_more,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,2,4,5,4,1,0,1,0,1,0,0,Uses_regularly,2297,Yes,Casual_Gym_Goer
1113,28-32,Female,Tier_1,Salaried_Private,20k-40k,1,1,0,0,0,0,0,1,0,1-2_days,Home,1,0,0,1,1,1,0,0,Yes_influences_purchases,2032,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,Every_6_months,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,3,3,1,5,1,0,1,1,0,0,0,Prefers_3rd_party,2212,Maybe,Fashion_First
1114,23-27,Female,Tier_1,Student,20k-40k,1,0,0,0,1,0,1,1,0,3-4_days,Commercial_gym,0,0,1,0,1,0,0,0,No,966,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,Rarely,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,4,2,5,4,1,0,1,0,0,1,0,Prefers_3rd_party,914,No,Budget_Student
1115,18-22,Male,Tier_2,Student,20k-40k,0,0,0,0,0,1,0,0,0,1-2_days,Home,0,1,1,1,0,1,0,1,No,13014,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,Yearly,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,3,3,5,4,0,0,1,0,1,0,1,Prefers_3rd_party,13876,Yes,Budget_Student
1116,28-32,Female,Tier_2,Freelancer,40k-60k,1,0,1,1,0,0,0,1,0,5-7_days,Commercial_gym,0,1,0,1,1,0,0,0,Yes_influences_purchases,2638,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,Every_2-3_months,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,4,3,2,4,1,1,0,0,1,1,0,Prefers_3rd_party,3849,Yes,Serious_Athlete
1117,23-27,Male,Metro,Student,20k-40k,1,0,1,0,0,1,0,0,0,5-7_days,Commercial_gym,0,1,0,0,0,0,0,1,No,3876,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,Every_2-3_months,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,4,4,3,3,1,0,1,0,0,0,0,No_mobile_shopping,5629,Maybe,Serious_Athlete
1118,28-32,Female,Tier_2,Salaried_Private,40k-60k,0,1,1,1,0,0,1,0,0,0_days,Outdoors,1,1,0,1,0,1,1,0,No,1681,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,Every_2-3_months,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,4,4,2,3,1,1,0,1,0,1,0,Prefers_3rd_party,210,Yes,Outdoor_Enthusiast
1119,23-27,Male,Metro,Salaried_Private,40k-60k,1,0,1,0,0,1,1,0,0,5-7_days,Home,0,1,0,0,1,0,0,1,Yes_occasional,1928,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,Every_2-3_months,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,3,3,4,4,1,1,1,0,1,0,0,Installed_rarely,2359,Yes,Casual_Gym_Goer
1120,18-22,Female,Tier_2,Salaried_Private,20k-40k,0,0,0,0,0,0,0,1,0,3-4_days,Home,0,0,1,0,0,1,1,1,No,696,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,Every_2-3_months,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,4,2,4,5,0,1,0,0,0,0,1,Prefers_3rd_party,643,Maybe,Budget_Student
1121,18-22,Female,Metro,Salaried_Private,80k-100k,1,1,1,1,0,0,0,1,0,3-4_days,Outdoors,0,0,0,1,0,1,0,1,Yes_occasional,14559,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,Monthly_or_more,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,3,3,5,3,0,0,1,1,1,1,0,Installed_rarely,19533,Yes,Fashion_First
1122,23-27,Male,Metro,Business_Owner,60k-80k,1,0,1,0,0,0,0,1,0,5-7_days,Commercial_gym,0,0,0,0,0,0,1,0,No,6334,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,Every_2-3_months,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,4,5,2,4,1,1,1,1,0,0,0,Uses_regularly,11531,Yes,Serious_Athlete
1123,23-27,Male,Tier_3,Business_Owner,60k-80k,0,0,1,0,1,1,1,1,0,5-7_days,Dont_workout,1,0,1,0,0,1,0,0,Yes_influences_purchases,2570,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,Every_6_months,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,3,5,2,3,1,1,1,1,0,0,0,No_mobile_shopping,2269,Maybe,Outdoor_Enthusiast
1124,23-27,Male,Tier_2,Salaried_Private,20k-40k,0,1,1,0,1,1,0,0,0,3-4_days,Commercial_gym,0,1,1,0,0,0,0,0,Yes_occasional,926,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,Every_2-3_months,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,4,5,5,2,1,1,1,1,0,0,0,Installed_rarely,1342,Yes,Serious_Athlete
1125,18-22,Female,Metro,Freelancer,Above_100k,0,1,0,0,0,0,0,1,0,3-4_days,Home,1,1,0,0,1,1,1,1,Yes_influences_purchases,8315,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,Yearly,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,3,4,3,3,0,0,0,1,0,1,0,Uses_regularly,9516,Yes,Casual_Gym_Goer
1126,18-22,Male,Tier_3,Business_Owner,20k-40k,1,0,0,1,0,0,0,1,0,1-2_days,Outdoors,1,0,0,0,0,0,0,0,Yes_occasional,224,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,Every_2-3_months,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,3,3,5,4,0,1,1,1,0,1,0,Installed_rarely,314,Yes,Fashion_First
1127,23-27,Female,Metro,Student,40k-60k,0,1,0,1,0,0,1,1,0,3-4_days,Home,1,0,0,1,0,1,0,1,Yes_influences_purchases,3255,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,Every_6_months,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,3,1,3,5,0,1,0,0,0,0,1,Uses_regularly,4322,Yes,Fashion_First
1128,23-27,Male,Tier_1,Salaried_Public,20k-40k,0,0,1,1,0,1,0,0,0,5-7_days,Commercial_gym,1,0,1,0,0,1,0,1,No,1962,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,Rarely,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,4,3,2,3,1,1,1,1,0,0,1,Installed_rarely,2988,No,Outdoor_Enthusiast
1129,23-27,Female,Tier_2,Student,Below_20k,0,1,0,0,0,1,0,1,0,1-2_days,Outdoors,1,0,0,0,0,0,0,1,Yes_occasional,1547,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,Every_2-3_months,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,3,4,5,4,1,1,0,0,0,1,0,Prefers_3rd_party,1811,Yes,Fashion_First
1130,28-32,Non_binary,Metro,Student,40k-60k,1,1,1,0,0,0,0,0,0,3-4_days,Home,0,0,0,1,0,0,0,1,Yes_influences_purchases,1011,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,Monthly_or_more,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,2,5,5,4,0,0,1,1,0,0,0,Uses_regularly,1812,No,Budget_Student
1131,18-22,Male,Tier_1,Student,Below_20k,0,0,0,0,0,1,0,1,0,3-4_days,Dont_workout,0,0,0,0,1,0,1,1,No,407,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,Monthly_or_more,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,3,2,4,3,1,1,1,0,0,0,1,Installed_rarely,373,No,Budget_Student
1132,33-35,Male,Tier_1,Salaried_Private,20k-40k,0,1,0,0,0,0,1,0,0,1-2_days,Outdoors,0,1,0,1,0,1,0,1,Yes_influences_purchases,2165,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,Rarely,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,4,4,5,1,1,1,1,1,0,1,0,Uses_regularly,2671,Maybe,Fashion_First
1133,18-22,Male,Metro,Salaried_Private,20k-40k,1,0,1,0,0,1,1,0,0,5-7_days,Sports_club,0,0,0,1,0,0,0,1,No,3173,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,Every_2-3_months,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,4,3,3,3,1,1,1,1,0,1,0,Uses_regularly,6030,Yes,Serious_Athlete
1134,18-22,Male,Tier_1,Salaried_Private,Above_100k,0,1,1,1,0,0,1,0,0,1-2_days,Outdoors,1,0,1,0,1,1,0,1,Yes_influences_purchases,6917,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Monthly_or_more,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,5,3,1,3,1,1,1,1,0,1,1,Prefers_3rd_party,6055,Yes,Outdoor_Enthusiast
1135,23-27,Female,Metro,Student,40k-60k,1,0,0,0,0,0,1,0,0,3-4_days,Home,0,1,1,0,1,1,0,1,Yes_influences_purchases,100,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,Every_6_months,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,4,4,5,0,1,1,1,0,0,0,Prefers_3rd_party,112,Maybe,Budget_Student
1136,28-32,Male,Tier_1,Salaried_Private,80k-100k,0,0,0,0,0,1,1,0,0,1-2_days,Sports_club,0,0,1,1,0,1,0,1,Yes_occasional,3851,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,Every_2-3_months,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,2,3,5,4,0,1,0,1,1,1,0,Prefers_3rd_party,3353,Maybe,Casual_Gym_Goer
1137,28-32,Male,Metro,Salaried_Private,80k-100k,1,0,1,0,1,0,0,1,0,3-4_days,Online_virtual,1,0,0,1,0,1,1,1,No,6653,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,Every_6_months,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,5,2,2,5,0,1,1,0,1,0,1,Installed_rarely,7411,Yes,Fashion_First
1138,18-22,Male,Metro,Salaried_Private,80k-100k,1,1,0,0,0,0,0,0,0,3-4_days,Commercial_gym,1,1,0,0,0,0,0,0,Yes_influences_purchases,2816,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,Every_2-3_months,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,2,3,4,4,1,0,0,1,1,0,0,Installed_rarely,3901,Maybe,Casual_Gym_Goer
1139,28-32,Male,Tier_1,Salaried_Private,40k-60k,1,0,1,0,1,0,1,0,0,5-7_days,Commercial_gym,0,1,0,0,0,1,1,0,Yes_occasional,4148,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,Every_6_months,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,3,4,3,2,1,1,1,1,0,1,0,Uses_regularly,6877,Yes,Serious_Athlete
1140,23-27,Female,Metro,Student,20k-40k,0,1,0,0,0,0,1,0,0,3-4_days,Commercial_gym,0,0,1,0,0,0,0,0,Yes_influences_purchases,3155,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,Every_6_months,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,3,2,4,5,0,1,0,1,0,0,0,Uses_regularly,5991,Yes,Fashion_First
1141,23-27,Female,Tier_1,Salaried_Private,20k-40k,1,0,0,0,1,0,1,0,0,3-4_days,Sports_club,1,0,1,0,1,1,0,1,Yes_influences_purchases,1826,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,Every_2-3_months,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,2,5,5,2,0,1,1,1,1,0,0,Uses_regularly,2650,Yes,Casual_Gym_Goer
1142,23-27,Male,Tier_2,Business_Owner,40k-60k,1,1,0,1,0,0,1,0,0,5-7_days,Outdoors,0,1,1,0,1,1,1,1,No,2624,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,Monthly_or_more,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,3,4,3,3,1,1,1,1,0,0,1,Installed_rarely,3863,Yes,Outdoor_Enthusiast
1143,33-35,Male,Tier_2,Salaried_Private,60k-80k,0,0,0,0,0,0,0,1,0,5-7_days,Outdoors,0,0,1,0,1,1,0,0,Yes_occasional,1601,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,Every_2-3_months,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,5,3,4,4,1,0,0,1,0,0,1,Uses_regularly,2422,Yes,Outdoor_Enthusiast
1144,18-22,Female,Metro,Salaried_Public,Below_20k,0,1,1,1,0,0,1,0,0,1-2_days,Dont_workout,0,1,1,1,0,0,1,1,Yes_occasional,1203,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,Every_6_months,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,5,3,4,3,1,1,1,0,0,1,1,Prefers_3rd_party,1783,Maybe,Outdoor_Enthusiast
1145,28-32,Male,Tier_2,Student,20k-40k,1,0,0,0,0,0,0,1,0,3-4_days,Commercial_gym,0,1,1,1,0,0,0,1,Yes_occasional,2110,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,Yearly,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,2,3,2,2,1,1,1,0,1,0,0,Installed_rarely,2267,Maybe,Casual_Gym_Goer
1146,28-32,Female,Tier_1,Salaried_Private,60k-80k,1,0,1,0,0,0,0,0,0,3-4_days,Commercial_gym,1,1,0,0,0,0,0,1,No,2542,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,Monthly_or_more,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,2,5,3,1,1,1,1,1,0,0,Prefers_3rd_party,2813,Maybe,Casual_Gym_Goer
1147,28-32,Female,Tier_1,Salaried_Private,20k-40k,0,0,1,1,0,1,1,0,0,5-7_days,Outdoors,0,0,0,1,0,1,1,0,Yes_influences_purchases,1691,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,Every_6_months,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,2,4,2,4,0,1,1,1,1,1,0,Prefers_3rd_party,2418,Yes,Outdoor_Enthusiast
1148,28-32,Male,Tier_2,Salaried_Private,Below_20k,1,1,1,1,1,1,1,0,0,5-7_days,Home,0,0,1,0,1,0,0,1,Yes_occasional,1510,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,Every_6_months,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,4,2,3,2,1,0,1,1,1,0,0,Uses_regularly,2862,Yes,Outdoor_Enthusiast
1149,28-32,Female,Tier_1,Salaried_Private,20k-40k,0,1,0,0,0,1,0,0,0,3-4_days,Commercial_gym,1,0,0,0,0,1,0,1,Yes_influences_purchases,2559,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,Monthly_or_more,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,3,3,4,4,0,1,0,1,0,1,0,Installed_rarely,3287,Maybe,Fashion_First
1150,18-22,Male,Tier_1,Student,20k-40k,1,1,1,0,0,1,0,1,0,1-2_days,Home,0,0,0,1,0,1,0,1,No,854,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,Every_2-3_months,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,5,3,2,1,1,0,1,1,0,1,Prefers_3rd_party,737,Yes,Budget_Student
1151,18-22,Female,Tier_1,Salaried_Private,20k-40k,0,0,1,1,0,1,0,0,0,5-7_days,Commercial_gym,0,1,0,0,0,1,1,1,Yes_occasional,1042,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,Every_2-3_months,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,3,4,3,4,1,0,0,1,0,0,1,Installed_rarely,1502,Maybe,Serious_Athlete
1152,18-22,Male,Tier_2,Student,Below_20k,0,1,0,1,0,1,0,0,0,3-4_days,Online_virtual,1,1,0,0,0,0,0,0,Yes_influences_purchases,526,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,Monthly_or_more,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,4,1,4,4,1,1,1,1,0,0,0,Prefers_3rd_party,760,No,Budget_Student
1153,23-27,Male,Tier_3,Salaried_Private,40k-60k,1,0,0,0,0,1,0,1,0,3-4_days,Commercial_gym,0,1,0,0,0,0,1,1,Yes_influences_purchases,1257,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,Yearly,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,4,5,2,3,1,0,0,1,0,1,0,Prefers_3rd_party,1689,Yes,Serious_Athlete
1154,18-22,Male,Tier_1,Business_Owner,80k-100k,1,0,1,1,0,0,0,0,0,5-7_days,Commercial_gym,1,1,1,0,0,0,0,0,Yes_influences_purchases,5622,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,Monthly_or_more,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,2,5,4,5,1,1,1,1,1,1,0,Uses_regularly,5905,Yes,Serious_Athlete
1155,18-22,Male,Tier_2,Salaried_Private,20k-40k,0,0,0,0,0,1,0,1,0,3-4_days,Commercial_gym,1,0,0,0,1,0,0,0,Yes_influences_purchases,3977,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,Monthly_or_more,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,4,3,3,5,0,1,1,1,0,1,0,No_mobile_shopping,3484,Maybe,Fashion_First
1156,23-27,Male,Tier_1,Business_Owner,Below_20k,1,0,1,1,0,1,0,1,0,5-7_days,Commercial_gym,0,1,0,0,0,0,1,1,Yes_influences_purchases,2147,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,Every_6_months,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,5,5,2,3,1,0,0,0,0,1,0,Prefers_3rd_party,2588,Yes,Serious_Athlete
1157,18-22,Male,Tier_2,Salaried_Private,Above_100k,1,0,0,1,1,1,0,0,0,3-4_days,Home,0,1,0,0,0,0,1,1,Yes_occasional,9893,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,Every_2-3_months,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,3,2,3,4,1,0,1,0,1,1,0,Uses_regularly,13273,Yes,Serious_Athlete
1158,18-22,Male,Tier_3,Student,80k-100k,1,0,0,1,0,0,0,1,0,5-7_days,Sports_club,0,1,1,0,0,0,0,1,Yes_occasional,4191,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,Yearly,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,5,3,4,3,1,1,1,1,0,1,0,Uses_regularly,4505,No,Serious_Athlete
1159,33-35,Male,Metro,Student,20k-40k,0,0,0,1,0,1,1,0,0,3-4_days,Commercial_gym,0,1,1,0,1,0,0,0,Yes_influences_purchases,2846,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,Monthly_or_more,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,2,2,0,1,0,1,1,0,1,Prefers_3rd_party,2768,Yes,Casual_Gym_Goer
1160,23-27,Male,Metro,Salaried_Private,20k-40k,1,0,1,0,0,1,0,1,0,3-4_days,Home,0,0,1,0,1,0,0,1,No,2249,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,Every_6_months,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,4,5,1,3,0,0,1,1,1,1,1,Uses_regularly,3921,Yes,Outdoor_Enthusiast
1161,33-35,Prefer_not_to_say,Tier_1,Salaried_Private,20k-40k,1,0,1,0,0,0,0,1,0,5-7_days,Commercial_gym,1,1,0,0,0,0,0,1,No,202,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,Every_2-3_months,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,4,3,4,4,1,0,1,0,0,1,1,Installed_rarely,291,Yes,Serious_Athlete
1162,33-35,Female,Metro,Freelancer,60k-80k,1,0,0,0,0,0,0,0,0,3-4_days,Home,0,0,0,0,1,0,1,1,No,2854,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,Monthly_or_more,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,3,3,1,1,1,1,0,0,0,Uses_regularly,3701,Yes,Fashion_First
1163,23-27,Male,Tier_1,Salaried_Public,20k-40k,0,0,1,0,0,0,1,1,0,3-4_days,Home,0,1,1,0,0,1,0,1,Yes_occasional,2219,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,Every_2-3_months,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,4,4,2,1,1,1,1,1,0,0,1,Installed_rarely,2406,Yes,Outdoor_Enthusiast
1164,28-32,Male,Tier_2,Salaried_Private,Above_100k,1,1,1,1,1,1,0,0,0,5-7_days,Commercial_gym,0,1,1,0,0,0,0,1,No,7961,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,Every_2-3_months,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,4,4,3,5,0,0,1,1,0,0,1,Uses_regularly,8479,Yes,Serious_Athlete
1165,28-32,Male,Tier_3,Salaried_Private,80k-100k,1,0,1,0,1,1,1,1,0,3-4_days,Home,0,1,1,0,0,0,0,1,Yes_influences_purchases,9029,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,Every_2-3_months,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,4,3,2,3,1,0,0,0,1,1,0,Uses_regularly,12450,Yes,Serious_Athlete
1166,23-27,Female,Tier_1,Student,20k-40k,0,0,0,0,0,1,0,0,0,3-4_days,Outdoors,1,0,0,0,1,0,1,1,Yes_occasional,395,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,Monthly_or_more,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,4,4,3,5,1,0,1,1,0,0,0,Prefers_3rd_party,188,No,Budget_Student
1167,18-22,Male,Tier_2,Salaried_Public,Below_20k,1,1,1,0,1,1,1,0,0,3-4_days,Outdoors,0,1,0,0,0,0,0,0,Yes_occasional,1337,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,Every_2-3_months,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,5,4,4,1,1,1,1,1,1,0,1,Installed_rarely,1322,Yes,Outdoor_Enthusiast
